tick,ts,pid,name,wsMB,privMB,cpuPct,gpuPct
25,2026-09-04T23:25:59.856,30520,msedgewebview2.exe,130,133,0.87,2
25,2026-09-04T23:25:59.856,29844,msedgewebview2.exe,38.2,12.1,0,0
25,2026-09-04T23:25:59.856,24024,msedgewebview2.exe,20,8.5,0,0
25,2026-09-04T23:25:59.856,27240,msedgewebview2.exe,126.7,75.1,0.58,0
25,2026-09-04T23:25:59.856,27924,msedgewebview2.exe,23.9,8.8,0,0
25,2026-09-04T23:25:59.856,0,__TOTAL__,569.6,303.3,1.45,2
26,2026-09-04T23:26:00.848,29852,vera-media-manager.exe,96.1,27,0,0
26,2026-09-04T23:26:00.848,21952,msedgewebview2.exe,121.9,36,0,0
26,2026-09-04T23:26:00.848,26536,msedgewebview2.exe,12.8,2.8,0,0
26,2026-09-04T23:26:00.848,30520,msedgewebview2.exe,130.1,133.1,1.28,2
26,2026-09-04T23:26:00.848,29844,msedgewebview2.exe,38.2,12.1,0,0
26,2026-09-04T23:26:00.848,24024,msedgewebview2.exe,20,8.5,0,0
26,2026-09-04T23:26:00.848,27240,msedgewebview2.exe,126.7,75.1,0.39,0
26,2026-09-04T23:26:00.848,27924,msedgewebview2.exe,23.9,8.8,0,0
26,2026-09-04T23:26:00.848,0,__TOTAL__,569.7,303.4,1.67,2
27,2026-09-04T23:26:01.857,29852,vera-media-manager.exe,96.1,27,0,0
27,2026-09-04T23:26:01.857,21952,msedgewebview2.exe,121.9,36,0,0
27,2026-09-04T23:26:01.857,26536,msedgewebview2.exe,12.8,2.8,0,0
27,2026-09-04T23:26:01.857,30520,msedgewebview2.exe,129.9,133,0.97,2
27,2026-09-04T23:26:01.857,29844,msedgewebview2.exe,38.1,12,0,0
27,2026-09-04T23:26:01.857,24024,msedgewebview2.exe,20,8.5,0,0
27,2026-09-04T23:26:01.857,27240,msedgewebview2.exe,126.7,75.1,0.1,0
27,2026-09-04T23:26:01.857,27924,msedgewebview2.exe,23.9,8.8,0,0
27,2026-09-04T23:26:01.857,0,__TOTAL__,569.4,303.2,1.07,2
